text_clean,label
jangn sulit daftar,Negatif
aplikasi blass isi berita2 manfaat,Negatif
kagak bagusbikin puyeng kepala,Negatif
buangbuang kuota,Negatif
bagus,Positif
apk lapor tahun eror,Negatif
isi kudu mesti pc aplikasi,Negatif
mantap,Positif
bantu bagus,Positif
lapor pajak ya,Positif
layak,Negatif
sempurna batas informasiakan tambah fitur lapor mudahlebih sederhana versi web info paja mudah didapatkanakan layan lapor sulit terimakasih,Negatif
ok,Negatif
,Negatif
,Positif
ribet,Negatif
web e filling zonk ppkm zonk psbb zonk puasa zonk e filling zonk kalah baca payah,Negatif
ya bagus,Positif
susah hubugi pagi 45jam sibuk chat sibuk,Positif
aplikasi ribetnggk mutumempersulit,Negatif
jujur puas banget apk pengin mudah ribet susah login kantor pajak,Negatif
bagus aplikasinyaa,Positif
mantap,Positif
web aplikasi pengin lapor ribet banget sinyal 4g pulau jawa kayak orang dirjen pajak layan masyarakat mudah ribet lot,Negatif
,Positif
ok,Positif
mohon kalo online efin nya otomatis paswod ujung kantor pajak dalam susah akses susah sinyal lapor salah,Negatif
mantap,Positif
good job terimakasih djp,Positif
mantap app nya,Positif
ok,Positif
pajak bayar suruh lapor lapor nya ribed banget prosesing server sibuk sih,Negatif
erti aplikasi djp online fungsi biar bayar pajak online mohon maaf nih ya 80 kerja indonesia bayar pajak karyawan pabrikperusahaan otomatis potong gaji bayar tinggal lapor mending aplikasi isi efilling lapor pajak appnya info kantor kpp dekat coba kalo kantor suruh online untung app hapus,Negatif
prima efesien bagus sulit bagus lambat bikin aplikasi update didukcapil kala tahun nik aktif bilang temu solusi mending ganti aplikasi bagus kalo niat layan bagus,Negatif
menu lapor tahun,Negatif
lapor bukti potong pajak pph21 aplikasi,Positif
cetak bangkai,Negatif
pajak bayar aparat enak nya rakyat,Negatif
daftar no kakak nik daftar ya bayar pajak salah gue,Negatif
sulit kantor langsung layan daftar lewan online enggak jelas kalo urus perintah apa susah bikin muakkk,Negatif
oke,Positif
payah suruh lapor tahun servernya lot aduh,Negatif
tes,Positif
puas,Positif
eror,Negatif
daftar npwp online sulit,Negatif
kadang kendala buka aplikasi muncul,Positif
ribet dapat efinmau bayar pajak sulit,Negatif
jelek banget parah kagak lapor huh,Negatif
mudah bantu,Positif
apk resmi djp menu lapor payah,Negatif
ok bagus,Positif
masuk lapor tahun sih nih aplikasi,Negatif
bagus,Positif
bagus muas,Positif
ok banget,Positif
payah daftar lolos verifikasi no kartu nya npwp masuk alesan salah data aneh,Negatif
daftar online minta no efin banget,Negatif
bintang,Positif
bantu,Positif
isi,Negatif
login diribetin,Negatif
aplikasi lamban kualitas,Negatif
versi kak pakai login,Negatif
muter muter pakai,Negatif
ok,Positif
goood,Positif
lapor pajk online,Negatif
login npwp password coba web coba aplikasi muncul notif npwp email salah 1 2 kali,Negatif
terimakasih djp aplikasi mudah akses login npwp pas djponline aktivasi djponlinepajakgoid mohon kpp medsos kpp admin whatsapp mudah banget neng gampang bikin billing repotrepot aplikasi tenggat lapor bayar aplikasi catat record buat billing bingung2 sila hubung wa helpdesk kpp thankyouuu,Positif
kendala login,Negatif
bagus,Positif
ok jugga,Positif
aplikasi tingkat link2 video youtube tutorial aplikasi pajak,Positif
gunain,Negatif
rahmat ullah hav via dm,Negatif
kemenkeu kembang aplikasi akuntansi kasir sd neraca integrasi aplikasi paja peroranganbadan terima negara sektor paja optimal,Positif
susah bgteror trussalah paasword erorakhirny lupa password masuk data betultetap eror,Negatif
tim buruk lembaga perintah,Negatif
here,Negatif
lapor serverny masalah mulu gilir lapor entar surat cinta tolong baik orang pinter2 rekrut gemeesss deh,Negatif
bikin ribet login susah banget,Negatif
aplikasi kesal verifikasi email pas masuk payah,Negatif
menu benah lapor tahun,Negatif
tugas kuasa edukasi tolong perhati layan paham bidang natar lampung terimakasih,Negatif
lengkap include fitur web biar dual fungsi buang buang anggar praktis,Negatif
bantu,Positif
oke,Positif
sistem ribet lapor tahun susah ampun telfon call center bilang sibuk layan kecewa sistem pajak,Negatif
baik tim login salah tulis nomor npwpnya full ya salah enggak pakai simbol titik baik,Negatif
sistem aplikasi kalo via telp boros pulsa coba pakai fitur chat,Negatif
aplikasi ribet lapor tahun susah bangkai,Negatif
ribet anjeng nyuruh warga wajib pajak urus sulit,Negatif
negara maju tugas pajak malas kayak nya kasih layan rakyatpecat tugas kayak negara rugi gaji orang becusmakan gaji buta uang rakyat kau laporin staf presiden imail biar tau pusat main rakyat,Negatif
kah nama negara maju sungguh birokrasi bobrok sengaja settimg budaya tembak,Negatif
muas,Positif
bayar pajak lapor enggak bisa app web error hmmm mana atuh,Negatif
mantaplebih mudah masyarakat indonesia urus pajak,Positif
coba moga kecewa,Negatif
ol,Positif
bayar pajak dipersulitkalau gabayar pajak kejar benar lu niat sih,Negatif
lapor pajak aplikasi djp online ubah ya,Positif
asli masuk anggap npwp password salah sering uninstal kecewa aneh barusan kudowload tbtb login niat chat helpdesk kpp senang banget,Positif
puas aplikasi pajak thank you,Positif
ok,Positif
aplikasi bantu bikin daftar akun djp masuk nya mati log inkecewa berat pakai banget,Negatif
cepat,Positif
aneh aplikasi diinstal buka aplikasi perintah,Negatif
buka profil force close,Negatif
ok,Positif
login apppadahal nopw benard buka web nya mohon tanggap,Positif
bodo online kantor pajak dapat efin,Negatif
npwp daftar npwp,Negatif
isi data validasi tahap mohon solusi,Negatif
responnya cepat,Positif
isi tahun,Negatif
oke,Positif
mudah bayar pajakmantap,Positif
jelek,Negatif
bagus,Positif
mantap,Positif
terima kasih,Positif
aplikasi guna npwp sandi masuk salah baik bintang,Negatif
bagus,Positif
aplikasi perintah buruk,Negatif
efin nya proses online biar kantor pajak,Negatif
mantap,Positif
,Positif
jelass susah,Negatif
biar respon nye aplikasi bantu serba susah tolong baik kalo maintenance pemberitahuan tolong kain aktif respon kritik masyarakat diam,Positif
mantap,Positif
login susah ujungujungnya buka pakai browser,Negatif
download log npwp pasword log pakai web lancar,Negatif
ok bantu mudah penggunaanya app,Positif
mantap,Positif
mohon kantor pajak sedia fasilitas foto copy pegawai pajak ganti pegawai bank baca tau melayanin orang,Negatif
daftar berkali2 gagal aplikasi nya sukses,Negatif
malam susah banget masuk aplikasi tidur,Negatif
login password nomor npwp solusi aplikasi bantu,Positif
efin pas masuk npwp salah no npwp,Negatif
lapor nya langsung cepat,Positif
mantap,Positif
pegawai pajak muka asem lupa darimana duit gaji ya rakyat bayar pajak perlakuanya naudzubillah,Negatif
coba,Positif
nya online jaring nya lemooot payaaah,Negatif
app lemooooot bermasalaaaaaah,Negatif
bayar pajak,Positif
aplikasi mantap,Positif
mantap,Positif
bagus,Positif
login apk login web apk mudah,Negatif
nya batu habis login no npwp pswrd bayar pajak susah ya sulit mudah nya serba online antri kantor pajak,Negatif
apk nya susah login bilang npwp sandi salah gila,Negatif
i thank you google,Positif
gagal login alas no npwp sesuai pasword via web lancar,Negatif
login teken masuk diam,Negatif
login web bisapas aplikasi error no npwp paswordnya salahtolong baik,Negatif
ribet kantor cabang kapai musti ada online aktivasi npwp susah coba dapatin efin online kalo kantor kapai capek online,Negatif
downloadaplikasi portal kak web npwp online,Negatif
bagus,Positif
login masalah,Negatif
npwp valid ya,Negatif
berkali2 kode verifikasi via email baik kaya aplikasi nya,Negatif
bagus,Positif
dapat,Negatif
moga bantu wp,Positif
daftar akun guna error aplikasi,Negatif
asih bintang 1 login,Negatif
sumpah ya aktivasi email kali kali masuk bikin kunjunga pajak klik tanggal nya eror langsung gua npwp nya,Negatif
login npwp password koneksi aman tolong baik,Negatif
kak kpp pegawei nya cuek kes usir suruh daftar online kak rujuk surat perintah mula kait npwp butuh bantu bolak efin sulit kena denda akibat lalai sulit tugas pajak,Negatif
bagus lapor tahun,Positif
aplikasi bantu proses verivikasi kalah aplikasi pinjol,Negatif
aplikasi lelaaaaahhhhjd,Negatif
bayar pajak lapor pajak mudah sulit tau mesti omong,Negatif
aplikasi ampas masuk salah,Negatif
mantaf,Positif
alhamdulillah,Positif
masuk no token gagalga tau,Negatif
moga orang awam mudeng,Positif
bagus,Positif
sip keres,Positif
ribet,Negatif
susah login otp kirim email email terima otp mpajak benah,Negatif
apk maksud sih sruh login pakai no npwp kolom nya muat kalo apk herannn,Negatif
no npwp paswword masuk tolong baik,Negatif
login nya banget buang buang tolong benah,Negatif
tolong baru login thx,Negatif
kalo sempurna layan via aplikasi seluler sok aplikasi masuk nomor npwp password salah website nya sukses login nya,Negatif
update masuk masuk kode verifikasi masuk masuk email,Positif
susah login susah guna bayar sulit,Negatif
sulit loginnya,Negatif
login ya npwp pasword,Negatif
pakai versi online update versi baru log inmalah bilang nomor npwp salah pin salahhadeh bagus parah lelet lagigak versi,Negatif
aplikasi rusak ya langsung uninstall,Negatif
capsah salah tulis orang sulit capsah,Negatif
oh iya saatini diajses daptar via imail ya,Negatif
i like,Positif
login terang npwp sandi masuk sesuai aneh web login deh coba kali login,Negatif
aplikasi masalah,Negatif
ooke banget,Positif
kali kali tunggu email verifikasi kalo website djp online langsung kirim,Negatif
mantap sayang baik,Positif
bagus mantap,Positif
nomor npwp password sesuai ditolaktidak valid aplikasi anak status magang kali ya,Negatif
perintah pantau rata karyawan pajak area kpp painan iv jurai perah temu layan jakarta rugi usaha kesan butuh banget pajak pajak aset utama negara harap kpp pusat tindak karyawan tantang layan publik indonesia edukasi,Negatif
mantap,Positif
banget loading masuk nya sandi email tolong benerin bayar pajak ribettolong benerin kasih bintang 5,Negatif
kirim kode verifikasi login bisabisa bayar,Negatif
oke,Positif
update biar mantap,Positif
login gilir tunggu kode verifikasi nympai jenggot datang2 nyangkut mana yaaaaa,Negatif
ribet jirrr mana masuk pakai efin efin dijelasin n dapetnya dijelasin apk perintah ancuuuuuuuurrrrr,Negatif
keren urus paja laku mpajak,Positif
login susah nya salah nomor npwp pasword ber ulang2 bayar pajak nya aplikasi akses,Negatif
kali kode verifikasi kirim email masuk pesan cek dispam folder,Negatif
,Positif
bantu,Positif
aplikasi sih login djp online web masuk pakai aplikasi salah playstore google tolong aplikasi crash hapus daftar playstore susah,Negatif
login kali kode verifikasi kirim via email,Positif
validasi data sih,Negatif
aplikasi mudah,Negatif
sayang uang pajak pakai aplikasi kayak masuk no npwp password no npwp password salah admin,Negatif
oke,Positif
bagus,Positif
manfaat,Positif
masuk menu pas klik profil force close muluhuft,Negatif
ribetujung2nya kantor pajak jgunistal,Negatif
step 2 pas validasi data ya ya,Positif
login aplikasi daftar online web verifikasi coba,Negatif
masuk no npwp password salah udahdi ganti login salahaplikasi perintah kacau korupsi sih,Negatif
good,Positif
kode verifikasi masuk2,Negatif
ok,Positif
ok,Positif
jelek,Negatif
terimakasih moga depan tingkat manfaat,Positif
mantap,Positif
aplikasi bagus,Positif
ok,Positif
okkk,Positif
bingung aplikasi sulit download ya,Positif
bagus,Positif
bug plihara plihara kambing susah login kirim2 kode verifikasi nya,Negatif
login via aplikasi login website resmi nya salah npwp password,Negatif
ok sayang bikin pusing,Positif
terimakasih pajak,Positif
ok,Positif
tunggu kode verifikasi msk2 pdh coba berkali2 emai masuk cek folder,Positif
membantuhanya kekurangansalah satu login via emailditunggu2 kode nongol2,Negatif
aplikasi buruk mudah ujung nya kantor pajak nya langsung web nya bug loading validasi nik temu dukcapil daftar bpjsbuka rekening online lancar situs kayak niat sumpah,Negatif
kembang aplikasi ya login email verifikasi kirim ya tolong respon,Positif
e terima email kode verifikasi login,Positif
coba moga hasil,Positif
login login browser aneh banget,Negatif
good,Positif
oke mantap,Positif
,Positif
bagus,Positif
ya masuk akun bs2 eror,Positif
registrasi kokefin nya verifikasi,Negatif
ok,Positif
masuk akun ya,Negatif
validasi nik gagal kategori wp sesuai data duduk jenis kelamin perempuan status kawin kategori wajib pajak orang pribadi,Negatif
pengin update bos kelas developer perintah model aplikasi lihat profil,Negatif
apk nya mulu pencet profil apk npwp plis,Negatif
apk sampah login enggak bisa link apk enggak bisa download sayang kuota apk sampaah,Positif
maaf email daftar kantor pajak suruh online aplikasi online bintang 1 aplikasi sulit orang awam,Negatif
email akvifasi kirim,Negatif
oke,Positif
bintang 4 masuk web masuk aplikasi ndk bisaaneh,Positif
gin buruk nya layan negara rakyat npwp login alas sandi cocok layan negara,Negatif
aplikasi ektp daftar didukcapil gilir kakak terdaftarpadahal urus ektp kakak bagus bayar pajak syukur2 pajak lain2 gratis tq,Negatif
bintang full tugas djp ramah pungut biaya terimakasih tugas djp,Positif
coba,Positif
moga depan isi lapor 1770 ppn aplikasi,Positif
ok,Positif
top,Positif
aplikasi negara amburadul ligin no npwp pswd daftar ulang npwp ubah pswd terahir email aktivasi aktif login aplikasi npwp n pswd salah aplikasi,Negatif
aplikasi login web ya,Positif
mudah mndapat ebiling,Positif
kode billing menu jenis pajak jenis setor tekan,Negatif
bintang 1 usul tampil menu2 wajib mudah taat pajak,Negatif
ribet,Negatif
coba mudah efin mesti kpp mudah jamin deh nhi rajin byr pajak,Negatif
kongkrit kantor pusat sih upin ipin nya,Negatif
bayar pajak gampang gasssss,Positif
bagus,Positif
kirim nomor efin email kapai ribet kantor pajak ampun ampun simpel pakai ribet,Negatif
bagus e billing terang kode bayar orang awam membingngungkanmusti telepon kantor pajak bagus kasih fitur faktur pajak bupot pph dll mudah bayar pajak bayar pajak ribet kasih duit perintah susah maju negara,Positif
simple manfaat,Positif
mohon bantuannyaaku daftar npwp,Negatif
ah link daftar akses,Negatif
login gagal coba login website aplikasi fungsi,Negatif
good,Positif
lupa username password,Positif
biar lancar kasih bintang,Positif
bagus,Positif
goood,Positif
baik,Positif
e reg npwp no npwpnya ya urus,Negatif
ok,Positif
ok,Positif
nice,Positif
daftar suruh browser validasi data 1 jam selesaiera digital,Negatif
aplikasi loading banget masuk mohon baik,Negatif
masuk asum buang2 baterai daya 100 persen 60 langsung mbulet google gmail chrome djp chrome google web masukapk nya sulit telek,Negatif
masuk,Negatif
daftar lalu chrome link djp online,Negatif
bantu usaha,Positif
mantap,Positif
parah loging npwp password logingklw baik masalah,Negatif
login apk serba salah pasword sesuay aneh coba login crom masuk bagus akun tipu tipu kayak nya,Negatif
parah banget daftar gagal npwp efin gagal kalo bagus tutup,Negatif
ribet,Positif
susah download,Negatif
,Positif
dear admin developer nama jalan dusun enpwp beda npwp dapat print kpp pratama ya,Positif
deh cuman ecek profil suka out,Negatif
gagal cetak pdf url valid,Negatif
bagus mudah,Positif
ok,Positif
login gagal login web hasil,Negatif
susah buka,Positif
lihat info website pajak mpajak instal google play login 3 kali bisabisa baca ulas uninstal aplikasi,Negatif
parah login gue npwp daftar kpp password salah mohon tingkat kualitas aplikasi nya malu kelas aplikasi plat merah jelek bosss,Negatif
login aplikasi enggk login browser status nya terima token enggk pencet,Negatif
efin muadah,Negatif
mantap,Positif
lambat respon,Negatif
,Positif
login,Negatif
tingkat perpirma aplikasi,Positif
good aplilasi,Positif
payah login kantor aktif aplikasi nya login akun npwp daftar kata salah ulang sesuai daftar dikpp,Negatif
buka profil ya buka app,Negatif
system sih ribet banget daftar susah kena ban daftar webb nge bug mulu kerja woy anggran nya doang gede,Negatif
mohon tingkat daftar npwp browserdan validasi data loading jam jam,Negatif
cepat guna aplikasi djp online,Positif
sayang banget e billing lapor,Positif
tingkat menu lapor tahun,Positif
representative ketentuanaturan muncul saji detail judul doang kasih menu download menu update profil aplikasi map kolom tulis alamat,Negatif
pajak bebas,Positif
mantap bantu,Positif
login web gilir aplikasi npwp sandi cocok nya,Negatif
gagal login,Negatif
henti pajak daftar nya,Positif
aplikasi,Negatif
good,Positif
browser loginkenapa aplikasi ya,Positif
masuk jenis pajak pajak susah,Negatif
ok,Positif
susah sekale paja epribadeh,Negatif
login ya browser bantu,Negatif
loginnya login website aplikasi database aplikasi website beda,Negatif
akun isi salah mohon bantu,Positif
aplikasi sempurna lihat profil tutup tolong baik,Negatif
bantu,Positif
bagus,Positif
cape2 isi data tunggu validasi ajimmmmvapk xa nih,Negatif
mudah ebilling pajak,Positif
login alas npwp daftar aco ah,Negatif
ganti kategori pendaftaranpajak badan pajak pribadi,Positif
kak kntor kalo aplikasi online efisen,Negatif
bagus banget aplikasi bantu rakyat indonesis bayar pajak,Positif
kalo lihat tagih,Positif
bagus membantudaftar gampang cetak,Positif
maaf min opsi jenis pajak pilih eror sistem,Positif
yuk kembang,Positif
maaf isi jenis pajak jenis setor dll ya klik muncul pilih,Negatif
moga daftar ajar,Positif
susah ya npwp kerja lepas kena pajak tolak hehe,Negatif
erti aplikasi ya,Negatif
ok,Positif
,Positif
agus suparru republik,Positif
instal ya banget yakenapa ya,Negatif
e billing aplikasi klik kode billing muncul download ringkas kenap,Negatif
suport penuh aplikasi perfomanya versi web tolong update nikmat layan mobile,Positif
mantap kali,Positif
bagus banget mimpi aplikasi android pajak billingnya tekan capca saran 1 kode billing didownload bentuk pdf gambar 2 menu transaksi favorit bingung bayar bulannyaumkm 3 virtual asistent kayak samsung download sih viska elearning tuh 4 kode billing bikin semangat,Positif
aplikasi resmi djp user friendly guna wajib pajak mudah buat id billing setor pajak,Positif
susah login nya npwp sandi tolong baik mudah guna,Negatif
bagus,Positif
login npwp password ebillingnanti login tambah nya,Negatif
srmoga depan fitur lapor edit profilebiar mudahuntuk sih lihat,Positif
ok,Positif
fungsi,Positif
nice,Positif
bikin billing pilih isi pilih mohon bantu admin,Positif
is good,Positif
error bikin pajak menu jenis pajak jenis setor klik,Negatif
terimakasih djp aplikasi bantu wajib pajak,Positif
susah masuk,Negatif
susah kali login kali coba,Negatif
mantap,Positif
manfaat,Positif
mudah,Positif
bantu,Positif
biar senang lancar,Positif
isi kolom jenis pajak,Negatif
daftar npwp online,Positif
bikin biling pilih pajak pilih setor muncul tolong baik,Negatif
login pasword salah terusya sesuai,Positif
kalo menu antri konsultasi langsung kpp ganti aplikasi kunjung pajak terima kasih,Positif
moga depan fitur lapor 1770 karyawan usaha lapor handphone masingmasing koneksi layan uang digital billing bentuk langsung bayar pindah platform aplikasi slogan pajak genggam nyata amin,Positif
mantap,Positif
bantu wajib pajak keren,Positif
mantap,Positif
lumayan canggih aplikasi bayar aplikasi bantu aplikasi chrome,Positif
mantap,Positif
klik profil aplikasi langsung tutup,Negatif
tampil bagus banget moga depan fitur akses lapor pemberitahuan norma pp 23 dll semangat karya djp,Positif
mudah bayar pajak,Positif
top,Positif
mantapsemoga konsisten,Positif
keren djp,Positif
mantap very helpfull,Positif
kereeeeennnnn,Positif
aplikasi tarik moga depan konsisten update,Positif
moga mudah laksana wajib paja,Positif
good,Positif
mantap kembang,Positif
top moga depan wp usahawan muncul notif bayar pph,Positif
lanjut,Positif
bantu,Positif
,Positif
bagus,Negatif
tolong multiple npwp badan cek status lapor pajak download bpe,Positif
cari lokasi kpp dekat data salah,Negatif
mudah bayar pajak,Positif
moga depan fitur sedia,Positif
mantap,Positif
moga manfaat,Positif
good,Positif
mantap,Positif
moga lapor orang tahap helpfull banget info sedia,Positif
aplikasi,Positif
bagus,Positif
bagus ganti djponlinekalo verifikasi email datang2 kode,Negatif
top,Positif
muannntapppp,Positif
mantab keren tingkat,Positif
mudah banget,Positif
wow keren,Positif
mantab resmi ya,Positif
billing mudah moga fitur fitur muncul aplikasi,Positif
cakep,Positif
